party,mean,perc_2.5,perc_97.5,date
Independent,0.12532231393251078,0.0787037037037037,0.1666666666666666,2021-07-01
Libertarian,0.17707538299628056,0.0652173913043478,0.3076923076923077,2021-07-01
Republican,0.07870952876890455,0.075273752540817,0.0827231347714229,2021-07-01
Democrat,0.06693347209063714,0.0639878839509678,0.0701679879199698,2021-08-01
Fake,0.32086340852130324,0.0,1.0,2021-08-01
Independent,0.1417574677106273,0.0909090909090909,0.1883116883116883,2021-08-01
Libertarian,0.12218366896894536,0.0,0.25,2021-08-01
Republican,0.07675244776543659,0.0733916875803391,0.0799394856278366,2021-08-01
Democrat,0.08002135291537227,0.0771171327910921,0.084219665726069,2021-09-01
Independent,0.08499517487169135,0.0476190476190476,0.1277533039647577,2021-09-01
Libertarian,0.20062469983159398,0.0952380952380952,0.3225806451612903,2021-09-01
Republican,0.08336568286465573,0.0793524253388115,0.0873642645607107,2021-09-01
Democrat,0.07259553192652274,0.0689732846781096,0.0769405150525934,2021-10-01
Fake,0.0,0.0,0.0,2021-10-01
Independent,0.16205501120845717,0.1121951219512195,0.2172131147540983,2021-10-01
Libertarian,0.15590943101495136,0.0657894736842105,0.2286542443064181,2021-10-01
Republican,0.08608772497226337,0.0815869250032951,0.0906591608300058,2021-10-01
Democrat,0.06920197772694504,0.0662531231153614,0.0728079331941544,2021-11-01
Independent,0.11670391510017633,0.0794223826714801,0.1563981042654028,2021-11-01
Libertarian,0.1777424015262288,0.0625,0.3125,2021-11-01
Republican,0.09053241649570644,0.0862613751263902,0.0946183830001257,2021-11-01
Democrat,0.0748325954851291,0.0705198290428386,0.0787933363349842,2021-12-01
Independent,0.1324232575274842,0.0909090909090909,0.1782608695652174,2021-12-01
Libertarian,0.03507249707700675,0.0,0.1111111111111111,2021-12-01
Republican,0.07918494485164464,0.0744146511088787,0.0840271942555954,2021-12-01
Democrat,0.07496037386733058,0.0715391077508069,0.0780547969341908,2022-01-01
Independent,0.14237263296038638,0.0909090909090909,0.2010050251256281,2022-01-01
Libertarian,0.15417719408768804,0.0625,0.234375,2022-01-01
Republican,0.07873302436132304,0.0746258362645699,0.0832362015769626,2022-01-01
Democrat,0.07474857587085428,0.0714451188435342,0.0781864445986583,2022-02-01
Independent,0.09382390372951392,0.0502793296089385,0.1428571428571428,2022-02-01
Libertarian,0.14119017978138354,0.0746268656716417,0.2028985507246377,2022-02-01
Republican,0.07518366194648834,0.0711225364181662,0.0799053752135628,2022-02-01
Democrat,0.06114334056888452,0.0558932542624166,0.066317365269461,2022-03-01
Independent,0.08198611457428207,0.03125,0.1463414634146341,2022-03-01
Libertarian,0.14366466774277248,0.0526315789473684,0.2352941176470588,2022-03-01
Republican,0.07822577497916894,0.0742041946130096,0.0829897452161962,2022-03-01
